agef,pid,current_workingf,maritalf,logfamincf,logincf,n_logincf,ownhomef,num_marriagef,marriedf,birthyearf,whitef,eduf,fambus_everf,n_childf,n_obsf
36,780030,1,1,11.377106,10.614965,,,Actual number of marriages,1,1944,1,14,1,3,28
37,780030,1,1,11.576125,10.854064,,,Actual number of marriages,1,1944,1,14,1,3,28
38,780030,1,1,11.189745,10.017262,,,Actual number of marriages,1,1944,1,14,1,3,28
39,780030,1,1,11.461148,11.253118,,,Actual number of marriages,1,1944,1,14,1,3,28
40,780030,1,1,11.80372,11.015712,,,Actual number of marriages,1,1944,1,14,1,3,28
41,780030,1,1,11.857642,11.680049,,,Actual number of marriages,1,1944,1,14,1,3,28
42,780030,1,1,11.410095,10.56477,,,Actual number of marriages,1,1944,1,14,1,3,28
43,780030,1,1,10.889193,9.856102,,,Actual number of marriages,1,1944,1,14,1,3,28
44,780030,1,1,11.688231,11.422454,,,Actual number of marriages,1,1944,1,14,1,3,28
45,780030,0,1,10.765026,10.278494,,,Actual number of marriages,1,1944,1,14,1,3,28
46,780030,1,1,10.877896,10.407892,,,Actual number of marriages,1,1944,1,14,1,3,28
47,780030,1,1,11.542096,10.99943,,,Actual number of marriages,1,1944,1,14,1,3,28
48,780030,1,1,11.774982,11.027767,,0,Actual number of marriages,1,1944,1,14,1,3,28
49,780030,1,1,11.706388,11.275282,,0,Actual number of marriages,1,1944,1,14,1,3,28
50,780030,1,1,11.57835,11.196866,,0,Actual number of marriages,1,1944,1,14,1,3,28
51,780030,1,1,11.707792,11.22999,,0,Actual number of marriages,1,1944,1,14,1,3,28
52,780030,1,1,11.830385,11.139686,,0,Actual number of marriages,1,1944,1,14,1,3,28
54,780030,1,1,11.927747,11.300351,,,Actual number of marriages,1,1944,1,14,1,3,28
28,782003,1,1,11.305249,11.183031,,0,Actual number of marriages,1,1939,1,17,1,2,13
29,782003,1,1,11.340713,11.324183,,0,Actual number of marriages,1,1939,1,17,1,2,13
30,782003,1,1,11.493743,11.493743,,0,Actual number of marriages,1,1939,1,17,1,2,13
31,782003,1,1,11.765883,11.765883,,0,Actual number of marriages,1,1939,1,17,1,2,13
32,782003,1,1,11.520993,11.460368,,0,Actual number of marriages,1,1939,1,17,1,2,13
33,782003,1,1,11.699737,11.699737,,0,Actual number of marriages,1,1939,1,17,1,2,13
34,782003,1,1,11.640527,11.640527,,0,Actual number of marriages,1,1939,1,17,1,2,13
35,782003,1,1,11.626344,11.626344,,0,Actual number of marriages,1,1939,1,17,1,2,13
36,782003,1,1,11.735108,11.735108,,0,Actual number of marriages,1,1939,1,17,1,2,13
37,782003,1,1,11.714887,11.088946,,0,Actual number of marriages,1,1939,1,17,1,2,13
38,782003,1,1,11.685197,11.685197,,0,Actual number of marriages,1,1939,1,17,1,2,13
39,782003,1,1,11.707175,11.075209,,0,Actual number of marriages,1,1939,1,17,1,2,13
54,782003,1,1,12.150763,11.732048,,,Actual number of marriages,1,1939,1,17,1,2,13
33,783003,1,1,11.876179,11.321227,,0,Actual number of marriages,1,1934,1,16,1,3,23
34,783003,1,1,11.864568,11.835009,,,Actual number of marriages,1,1934,1,16,1,3,23
35,783003,1,1,12.369211,12.341041,,,Actual number of marriages,1,1934,1,16,1,3,23
36,783003,1,1,12.642714,12.41957,,,Actual number of marriages,1,1934,1,16,1,3,23
37,783003,1,1,12.936275,12.599803,,,Actual number of marriages,1,1934,1,16,1,3,23
38,783003,1,1,12.903709,12.567238,,,Actual number of marriages,1,1934,1,16,1,3,23
39,783003,1,1,12.815512,12.508027,,,Actual number of marriages,1,1934,1,16,1,3,23
40,783003,1,1,12.821583,12.516201,,,Actual number of marriages,1,1934,1,16,1,3,23
41,783003,1,1,12.967252,12.6514,,,Actual number of marriages,1,1934,1,16,1,3,23
42,783003,1,1,13.289223,13.289223,,,Actual number of marriages,1,1934,1,16,1,3,23
43,783003,1,1,13.225632,13.225632,,,Actual number of marriages,1,1934,1,16,1,3,23
44,783003,1,1,13.152301,13.152301,,,Actual number of marriages,1,1934,1,16,1,3,23
45,783003,1,1,12.796051,13.046336,,,Actual number of marriages,1,1934,1,16,1,3,23
46,783003,1,1,13.168865,12.917541,,,Actual number of marriages,1,1934,1,16,1,3,23
47,783003,1,1,12.905699,12.820167,,,Actual number of marriages,1,1934,1,16,1,3,23
48,783003,1,1,13.04417,12.761681,,,Actual number of marriages,1,1934,1,16,1,3,23
49,783003,1,1,12.923181,12.729025,,,Actual number of marriages,1,1934,1,16,1,3,23
50,783003,1,1,13.161103,13.04332,,,Actual number of marriages,1,1934,1,16,1,3,23
51,783003,1,1,13.572251,13.413539,,,Actual number of marriages,1,1934,1,16,1,3,23
52,783003,1,1,13.815465,13.683122,,,Actual number of marriages,1,1934,1,16,1,3,23
53,783003,1,1,14.863784,14.89867,,,Actual number of marriages,1,1934,1,16,1,3,23
54,783003,1,1,14.868695,14.860018,,,Actual number of marriages,1,1934,1,16,1,3,23
55,783003,1,1,14.492348,14.255055,,,Actual number of marriages,1,1934,1,16,1,3,23
48,784003,1,1,11.278341,11.278341,,,Actual number of marriages,1,1919,1,12,1,2,8
49,784003,1,1,11.174329,11.174329,,,Actual number of marriages,1,1919,1,12,1,2,8
50,784003,1,1,11.183588,11.183588,,,Actual number of marriages,1,1919,1,12,1,2,8
51,784003,1,1,11.175209,11.173038,,,Actual number of marriages,1,1919,1,12,1,2,8
52,784003,1,1,11.292689,11.290469,,,Actual number of marriages,1,1919,1,12,1,2,8
53,784003,1,1,11.304222,11.294271,,,Actual number of marriages,1,1919,1,12,1,2,8
54,784003,1,1,11.321239,11.304054,,,Actual number of marriages,1,1919,1,12,1,2,8
55,784003,1,1,11.382609,11.381221,,,Actual number of marriages,1,1919,1,12,1,2,8
25,789030,1,1,11.163182,10.819114,,,Actual number of marriages,0,1948,1,14,1,1,25
26,789030,1,1,11.197765,10.776491,,,Actual number of marriages,0,1948,1,14,1,1,25
27,789030,1,1,11.108819,10.387348,,,Actual number of marriages,0,1948,1,14,1,1,25
28,789030,1,1,10.946346,10.742573,,,Actual number of marriages,0,1948,1,14,1,1,25
29,789030,1,1,11.048682,10.851177,,,Actual number of marriages,0,1948,1,14,1,1,25
30,789030,1,1,11.136031,11.024038,,,Actual number of marriages,0,1948,1,14,1,1,25
31,789030,1,1,11.120238,10.920771,,,Actual number of marriages,0,1948,1,14,1,1,25
32,789030,1,1,11.005559,10.686954,,,Actual number of marriages,0,1948,1,14,1,1,25
33,789030,1,1,10.80497,10.595742,,,Actual number of marriages,0,1948,1,14,1,1,25
34,789030,1,1,10.933198,10.72047,,,Actual number of marriages,0,1948,1,14,1,1,25
35,789030,1,1,11.216324,11.148694,,,Actual number of marriages,0,1948,1,14,1,1,25
36,789030,1,1,11.229897,11.165186,,,Actual number of marriages,0,1948,1,14,1,1,25
37,789030,1,1,11.051629,10.977156,,,Actual number of marriages,0,1948,1,14,1,1,25
38,789030,1,1,11.058401,10.986715,,,Actual number of marriages,0,1948,1,14,1,1,25
39,789030,1,1,10.9168,10.881089,,,Actual number of marriages,0,1948,1,14,1,1,25
40,789030,1,1,11.135601,11.031746,,,Actual number of marriages,0,1948,1,14,1,1,25
41,789030,1,1,11.016709,10.956087,,,Actual number of marriages,0,1948,1,14,1,1,25
42,789030,1,1,10.991597,10.896337,,,Actual number of marriages,0,1948,1,14,1,1,25
43,789030,1,1,11.179003,10.931087,,,Actual number of marriages,0,1948,1,14,1,1,25
44,789030,0,1,10.874519,10.737304,,,Actual number of marriages,0,1948,1,14,1,1,25
45,789030,1,1,11.19295,8.926177,,,Actual number of marriages,0,1948,1,14,1,1,25
46,789030,0,1,10.97556,10.567735,,,Actual number of marriages,0,1948,1,14,1,1,25
47,789030,1,1,10.643757,10.238591,,,Actual number of marriages,0,1948,1,14,1,1,25
48,789030,1,1,11.251386,10.397161,,,Actual number of marriages,0,1948,1,14,1,1,25
50,789030,1,1,10.708217,10.452823,,,Actual number of marriages,0,1948,1,14,1,1,25
33,794003,1,1,11.244126,10.984581,,,Actual number of marriages,1,1934,1,16,0,1,23
34,794003,1,1,11.729649,11.036501,,,Actual number of marriages,1,1934,1,16,0,1,23
35,794003,1,1,11.618906,11.088278,,,Actual number of marriages,1,1934,1,16,0,1,23
36,794003,1,1,11.439074,11.248386,,,Actual number of marriages,1,1934,1,16,0,1,23
37,794003,1,1,11.660755,11.172687,,,Actual number of marriages,1,1934,1,16,0,1,23
38,794003,1,1,11.8249,11.329363,,,Actual number of marriages,1,1934,1,16,0,1,23
39,794003,1,1,11.731499,11.417383,,0,Actual number of marriages,1,1934,1,16,0,1,23
40,794003,1,1,11.996407,11.697653,,0,Actual number of marriages,1,1934,1,16,0,1,23
41,794003,1,1,11.986423,11.621779,,0,Actual number of marriages,1,1934,1,16,0,1,23
42,794003,1,1,12.028941,11.643427,,,Actual number of marriages,1,1934,1,16,0,1,23
43,794003,1,1,12.057909,11.651295,,,Actual number of marriages,1,1934,1,16,0,1,23
44,794003,1,1,12.13758,11.848254,,,Actual number of marriages,1,1934,1,16,0,1,23
45,794003,1,1,12.200713,11.818275,,,Actual number of marriages,1,1934,1,16,0,1,23
46,794003,1,1,12.211463,11.907734,,,Actual number of marriages,1,1934,1,16,0,1,23
47,794003,1,1,12.189333,11.972878,,0,Actual number of marriages,1,1934,1,16,0,1,23
48,794003,1,1,12.110497,11.914383,,0,Actual number of marriages,1,1934,1,16,0,1,23
49,794003,1,1,12.198968,12.035877,,,Actual number of marriages,1,1934,1,16,0,1,23
50,794003,1,1,12.258058,12.127029,,,Actual number of marriages,1,1934,1,16,0,1,23
51,794003,1,1,12.159442,12.128597,,,Actual number of marriages,1,1934,1,16,0,1,23
52,794003,1,1,12.41283,12.345617,,,Actual number of marriages,1,1934,1,16,0,1,23
53,794003,1,1,12.588917,12.581697,,,Actual number of marriages,1,1934,1,16,0,1,23
54,794003,1,1,12.825277,12.483326,,,Actual number of marriages,1,1934,1,16,0,1,23
55,794003,1,1,12.748077,12.382627,,,Actual number of marriages,1,1934,1,16,0,1,23
36,796004,1,1,11.034763,10.720996,,0,Actual number of marriages,1,1931,1,12,0,4,20
37,796004,1,1,11.0026,10.854179,,0,Actual number of marriages,1,1931,1,12,0,4,20
38,796004,1,1,11.273927,11.026402,,,Actual number of marriages,1,1931,1,12,0,4,20
39,796004,1,1,11.181696,10.927915,,,Actual number of marriages,1,1931,1,12,0,4,20
40,796004,1,1,11.422147,11.076542,,,Actual number of marriages,1,1931,1,12,0,4,20
41,796004,1,1,11.640897,11.220164,,,Actual number of marriages,1,1931,1,12,0,4,20
42,796004,1,1,11.55818,11.235062,,,Actual number of marriages,1,1931,1,12,0,4,20
43,796004,1,1,11.375649,10.975756,,,Actual number of marriages,1,1931,1,12,0,4,20
44,796004,1,1,11.117333,10.899657,,,Actual number of marriages,1,1931,1,12,0,4,20
45,796004,1,1,11.436357,11.035438,,,Actual number of marriages,1,1931,1,12,0,4,20
46,796004,1,1,11.726882,11.075165,,,Actual number of marriages,1,1931,1,12,0,4,20
47,796004,1,1,11.661671,11.199074,,,Actual number of marriages,1,1931,1,12,0,4,20
48,796004,1,1,11.488653,11.139656,,,Actual number of marriages,1,1931,1,12,0,4,20
49,796004,1,1,11.598915,11.194784,,,Actual number of marriages,1,1931,1,12,0,4,20
50,796004,1,1,11.518748,11.09741,,,Actual number of marriages,1,1931,1,12,0,4,20
51,796004,1,1,11.495706,10.955532,,,Actual number of marriages,1,1931,1,12,0,4,20
52,796004,1,1,11.423388,11.02606,,,Actual number of marriages,1,1931,1,12,0,4,20
53,796004,1,1,11.400843,11.040839,,,Actual number of marriages,1,1931,1,12,0,4,20
54,796004,1,1,11.443131,11.041962,,,Actual number of marriages,1,1931,1,12,0,4,20
55,796004,1,1,11.448195,11.092854,,,Actual number of marriages,1,1931,1,12,0,4,20
26,796033,1,1,11.137009,10.39248,,0,Actual number of marriages,1,1953,1,11,0,2,24
27,796033,1,1,11.122729,10.381772,,0,Actual number of marriages,1,1953,1,11,0,2,24
28,796033,1,1,11.140393,10.598513,,0,Actual number of marriages,1,1953,1,11,0,2,24
29,796033,1,1,10.829229,10.392116,,0,Actual number of marriages,1,1953,1,11,0,2,24
30,796033,1,1,11.780063,11.525052,,,Actual number of marriages,1,1953,1,11,0,2,24
31,796033,0,1,11.693357,11.328522,,,Actual number of marriages,1,1953,1,11,0,2,24
32,796033,1,1,11.236706,10.348814,,,Actual number of marriages,1,1953,1,11,0,2,24
33,796033,1,1,12.108906,10.66892,,,Actual number of marriages,1,1953,1,11,0,2,24
34,796033,1,1,11.475928,10.833496,,,Actual number of marriages,1,1953,1,11,0,2,24
35,796033,1,1,11.528414,11.112299,,,Actual number of marriages,1,1953,1,11,0,2,24
36,796033,1,1,11.266795,11.125792,,,Actual number of marriages,1,1953,1,11,0,2,24
37,796033,1,1,10.576228,10.08247,,,Actual number of marriages,1,1953,1,11,0,2,24
38,796033,0,1,10.963284,9.2480211,,,Actual number of marriages,1,1953,1,11,0,2,24
39,796033,0,1,11.512985,9.7420225,,,Actual number of marriages,1,1953,1,11,0,2,24
40,796033,1,1,10.761103,9.9302511,,,Actual number of marriages,1,1953,1,11,0,2,24
41,796033,1,1,11.155351,10.968436,,,Actual number of marriages,1,1953,1,11,0,2,24
42,796033,1,1,11.220991,11.112491,,,Actual number of marriages,1,1953,1,11,0,2,24
43,796033,1,1,11.255986,11.139686,,,Actual number of marriages,1,1953,1,11,0,2,24
45,796033,1,1,11.580733,11.121659,,,Actual number of marriages,1,1953,1,11,0,2,24
47,796033,0,1,11.558034,11.043721,,,Actual number of marriages,1,1953,1,11,0,2,24
49,796033,1,1,11.381528,10.527991,,,Actual number of marriages,1,1953,1,11,0,2,24
51,796033,1,1,11.691236,10.970619,,,Actual number of marriages,1,1953,1,11,0,2,24
53,796033,1,1,11.92116,11.142152,,,Actual number of marriages,1,1953,1,11,0,2,24
55,796033,1,1,11.905467,11.0011,,,Actual number of marriages,1,1953,1,11,0,2,24
45,798003,1,1,11.588496,11.519504,,,Actual number of marriages,1,1922,1,15,0,2,11
46,798003,1,1,11.404226,11.404226,,,Actual number of marriages,1,1922,1,15,0,2,11
47,798003,1,1,11.532964,11.493743,,,Actual number of marriages,1,1922,1,15,0,2,11
48,798003,1,1,11.411712,11.369748,,,Actual number of marriages,1,1922,1,15,0,2,11
49,798003,1,1,11.460368,11.460368,,,Actual number of marriages,1,1922,1,15,0,2,11
50,798003,1,1,11.427803,11.427803,,,Actual number of marriages,1,1922,1,15,0,2,11
51,798003,1,1,11.429217,11.429217,,,Actual number of marriages,1,1922,1,15,0,2,11
52,798003,1,1,11.496531,11.486582,,,Actual number of marriages,1,1922,1,15,0,2,11
53,798003,1,1,11.398636,11.398636,,,Actual number of marriages,1,1922,1,15,0,2,11
54,798003,1,1,11.483085,11.483085,,,Actual number of marriages,1,1922,1,15,0,2,11
55,798003,1,1,11.502875,11.502875,,,Actual number of marriages,1,1922,1,15,0,2,11
41,798173,1,1,11.675787,11.663039,,,Actual number of marriages,1,1952,1,17,0,2,9
42,798173,1,1,11.746903,11.734,,,Actual number of marriages,1,1952,1,17,0,2,9
43,798173,1,1,11.891376,11.824693,,,Actual number of marriages,1,1952,1,17,0,2,9
44,798173,1,1,11.874187,11.775674,,,Actual number of marriages,1,1952,1,17,0,2,9
46,798173,1,1,12.101129,11.956457,,,Actual number of marriages,1,1952,1,17,0,2,9
48,798173,1,1,12.369912,12.227491,,,Actual number of marriages,1,1952,1,17,0,2,9
50,798173,1,1,12.011601,11.972057,,,Actual number of marriages,1,1952,1,17,0,2,9
52,798173,1,1,12.541308,12.143985,,,Actual number of marriages,1,1952,1,17,0,2,9
54,798173,1,1,12.462067,12.026204,,,Actual number of marriages,1,1952,1,17,0,2,9
25,808031,1,1,11.215597,11.215597,,0,Actual number of marriages,0,1945,1,17,1,2,29
26,808031,1,1,11.321465,11.174767,,0,Actual number of marriages,0,1945,1,17,1,2,29
27,808031,1,1,11.11052,11.088828,,0,Actual number of marriages,0,1945,1,17,1,2,29
28,808031,1,1,11.272082,11.08191,,,Actual number of marriages,0,1945,1,17,1,2,29
29,808031,1,1,11.248959,11.130621,,,Actual number of marriages,0,1945,1,17,1,2,29
30,808031,1,1,11.139217,11.077053,,,Actual number of marriages,0,1945,1,17,1,2,29
31,808031,1,1,11.146699,11.094861,,,Actual number of marriages,0,1945,1,17,1,2,29
32,808031,1,1,11.144256,11.061949,,,Actual number of marriages,0,1945,1,17,1,2,29
33,808031,1,1,11.238626,11.155107,,,Actual number of marriages,0,1945,1,17,1,2,29
34,808031,1,1,11.321377,11.261703,,,Actual number of marriages,0,1945,1,17,1,2,29
35,808031,1,1,11.353359,11.348089,,,Actual number of marriages,0,1945,1,17,1,2,29
36,808031,1,1,11.671774,11.389632,,,Actual number of marriages,0,1945,1,17,1,2,29
37,808031,1,1,11.795674,11.457019,,,Actual number of marriages,0,1945,1,17,1,2,29
38,808031,1,1,11.841338,11.463683,,,Actual number of marriages,0,1945,1,17,1,2,29
39,808031,1,1,12.165528,11.67722,,,Actual number of marriages,0,1945,1,17,1,2,29
40,808031,1,1,12.274105,11.678369,,,Actual number of marriages,0,1945,1,17,1,2,29
41,808031,1,1,12.193864,11.621893,,,Actual number of marriages,0,1945,1,17,1,2,29
42,808031,1,1,12.22469,11.584974,,,Actual number of marriages,0,1945,1,17,1,2,29
43,808031,1,1,12.076005,11.602996,,,Actual number of marriages,0,1945,1,17,1,2,29
44,808031,1,1,12.361927,11.664788,,,Actual number of marriages,0,1945,1,17,1,2,29
45,808031,1,1,11.927162,11.691908,,0,Actual number of marriages,0,1945,1,17,1,2,29
46,808031,1,1,11.616838,11.647456,,0,Actual number of marriages,0,1945,1,17,1,2,29
47,808031,0,1,11.590553,11.603131,,0,Actual number of marriages,0,1945,1,17,1,2,29
48,808031,1,1,9.7664242,9.2533751,,0,Actual number of marriages,0,1945,1,17,1,2,29
49,808031,1,1,11.001126,10.945559,,0,Actual number of marriages,0,1945,1,17,1,2,29
50,808031,1,1,10.577626,10.577626,,0,Actual number of marriages,0,1945,1,17,1,2,29
51,808031,1,1,11.558395,11.139686,,0,Actual number of marriages,0,1945,1,17,1,2,29
53,808031,1,1,11.513995,11.018711,,0,Actual number of marriages,0,1945,1,17,1,2,29
55,808031,1,1,11.447704,10.945741,,0,Actual number of marriages,0,1945,1,17,1,2,29
49,809170,1,1,11.850922,10.472012,,,Actual number of marriages,1,1944,1,12,1,2,5
50,809170,1,1,11.680627,10.685981,,,Actual number of marriages,1,1944,1,12,1,2,5
51,809170,1,1,11.690826,10.507198,,,Actual number of marriages,1,1944,1,12,1,2,5
52,809170,1,1,11.295739,10.328755,,,Actual number of marriages,1,1944,1,12,1,2,5
54,809170,1,1,11.299259,10.351725,,,Actual number of marriages,1,1944,1,12,1,2,5
46,814030,1,1,11.726422,11.215597,,0,Actual number of marriages,1,1924,1,16,0,3,10
47,814030,1,1,11.647884,11.085675,,,Actual number of marriages,1,1924,1,16,0,3,10
48,814030,1,1,11.786351,11.257904,,,Actual number of marriages,1,1924,1,16,0,3,10
49,814030,1,1,11.913748,11.368593,,,Actual number of marriages,1,1924,1,16,0,3,10
50,814030,1,1,12.542634,12.402872,,,Actual number of marriages,1,1924,1,16,0,3,10
51,814030,1,1,11.483345,11.347343,,,Actual number of marriages,1,1924,1,16,0,3,10
52,814030,1,1,11.367723,11.343022,,,Actual number of marriages,1,1924,1,16,0,3,10
53,814030,1,1,11.446939,11.406364,,,Actual number of marriages,1,1924,1,16,0,3,10
54,814030,1,1,11.461042,11.429543,,,Actual number of marriages,1,1924,1,16,0,3,10
55,814030,1,1,11.371988,11.323579,,,Actual number of marriages,1,1924,1,16,0,3,10
25,817003,1,1,11.311604,11.218822,,,Actual number of marriages,1,1943,1,16,1,3,30
26,817003,1,1,11.219306,11.174456,,,Actual number of marriages,1,1943,1,16,1,3,30
27,817003,1,1,11.563904,10.971719,,,Actual number of marriages,1,1943,1,16,1,3,30
28,817003,1,1,11.650472,11.637467,,,Actual number of marriages,1,1943,1,16,1,3,30
29,817003,1,1,11.723268,11.699737,,,Actual number of marriages,1,1943,1,16,1,3,30
30,817003,1,1,11.650005,11.640527,,,Actual number of marriages,1,1943,1,16,1,3,30
31,817003,1,1,11.54485,11.535372,,,Actual number of marriages,1,1943,1,16,1,3,30
32,817003,1,1,11.538398,11.538398,,,Actual number of marriages,1,1943,1,16,1,3,30
33,817003,1,1,12.08526,10.832497,,,Actual number of marriages,1,1943,1,16,1,3,30
34,817003,1,1,12.11264,11.117212,,,Actual number of marriages,1,1943,1,16,1,3,30
35,817003,1,1,11.816166,11.388721,,,Actual number of marriages,1,1943,1,16,1,3,30
36,817003,1,1,11.3628,10.502599,,,Actual number of marriages,1,1943,1,16,1,3,30
37,817003,1,1,11.782571,11.760098,,,Actual number of marriages,1,1943,1,16,1,3,30
38,817003,1,1,12.037417,11.335324,,,Actual number of marriages,1,1943,1,16,1,3,30
39,817003,1,1,11.691239,11.403557,,,Actual number of marriages,1,1943,1,16,1,3,30
40,817003,1,1,12.324273,12.10487,,,Actual number of marriages,1,1943,1,16,1,3,30
41,817003,1,1,12.332365,12.151722,,,Actual number of marriages,1,1943,1,16,1,3,30
42,817003,1,1,12.340595,11.884144,,,Actual number of marriages,1,1943,1,16,1,3,30
43,817003,1,1,12.418451,11.866044,,,Actual number of marriages,1,1943,1,16,1,3,30
44,817003,1,1,12.617987,11.679795,,,Actual number of marriages,1,1943,1,16,1,3,30
45,817003,1,1,12.568797,12.058442,,,Actual number of marriages,1,1943,1,16,1,3,30
46,817003,1,1,12.332617,11.153962,,,Actual number of marriages,1,1943,1,16,1,3,30
47,817003,1,1,12.222536,11.10104,,,Actual number of marriages,1,1943,1,16,1,3,30
48,817003,1,1,12.519714,11.567413,,,Actual number of marriages,1,1943,1,16,1,3,30
49,817003,1,1,11.937358,11.679065,,,Actual number of marriages,1,1943,1,16,1,3,30
50,817003,1,1,11.57444,11.170644,,,Actual number of marriages,1,1943,1,16,1,3,30
